0,1,30647252E-09
1100,7371193,0,10274089
1100,9472466,0,109610326
1101,1570946,0,116432932
1101,367081,0,106585133
1101,5770682,0,104832769
1101,7870551,0,102753066
1101,9972483,0,102684226
1102,2070298,0,111589813
1102,4170164,0,119296094
1102,6270021,0,105397534
1102,8369916,0,102741827
1103,0470708,0,102666899
1103,256965,0,102651445
1103,4669526,0,102662216
1103,6769405,0,107967075
1103,8869247,0,119081615
1104,0969858,0,111409051
1104,3069007,0,123734137
1104,5168881,0,112062324
1104,7268749,0,102836891
1104,9368625,0,102717475
1105,1469229,0,10425255
1105,3568348,0,124406142
1105,5668237,0,121176303
1105,7768111,0,103592721
1105,9867976,0,102712324
1106,1968692,0,102645826
1106,4067717,0,102649104
1106,6167581,0,10265566
1106,8367457,0,102764773
1107,0467729,0,104519947
1107,246764,0,104554133
1107,4567108,0,10277648
1107,666695,0,102621474
1107,8766868,0,102665963
1108,0866693,0,104038539
1108,2967995,0,106084056
1108,5066433,0,105040224
1108,7166327,0,104941413
1108,926618,0,117836884
1109,1366062,0,109962484
1109,3466886,0,102764305
1109,5565802,0,102664558
1109,7665667,0,102622879
1109,9765556,0,102621006
1110,1865416,0,103217615
1110,3966562,0,105153552
1110,6065147,0,103391353
1110,8165017,0,102739485
1111,026489,0,102855623
1111,2364777,0,10664367
1111,4664632,0,107393412
1111,6564516,0,105395192
1111,8664377,0,114676353
1112,0764257,0,110087988
1112,2864121,0,102849066
1112,4964765,0,102838296
1112,7063858,0,10278491
1112,9163734,0,10282331
1113,1263609,0,104509644
1113,3363492,0,10448061
1113,5464577,0,102722158
1113,7563214,0,102616323
1113,9663091,0,102644421
1114,1762629,0,102647699
1114,3862832,0,104965765
1114,5963143,0,107028141
1114,8062573,0,103094922
1115,016243,0,102628967
1115,2262322,0,102644889
1115,4361847,0,102646762
1115,6462747,0,102626626
1115,8661926,0,102664089
1116,07618,0,103315021
1116,2761663,0,105192888
1116,4861547,0,102833613
1116,6962156,0,111261538
1116,9061286,0,115459813
1117,1161169,0,106080778
1117,3261034,0,103732273
1117,5360901,0,102721222
1117,7461476,0,102704831
1117,9560644,0,10268329
1118,1660523,0,102646294
1118,3760389,0,102677202
1118,5860259,0,102700617
1118,7960855,0,102682821
1119,0060004,0,102700148
1119,2159883,0,104312492
1119,4259745,0,104579421
1119,6359616,0,102834081
1119,8461918,0,109049775
1120,0559358,0,105409241
1120,2859215,0,106569679
1120,4859098,0,106181462
1120,6858973,0,103055585
1120,8959324,0,102641143
1121,1058719,0,102653787
1121,3158586,0,10268329
1121,5258455,0,102776012
1121,7358329,0,102931955
1121,9459036,0,103330943
1122,1558075,0,10530528
1122,3657946,0,10347471
1122,5757825,0,102686099
1122,7857686,0,102680011
1122,9958047,0,102713261
1123,2056882,0,103242903
1123,4157307,0,107939445
1123,6257177,0,10567336
1123,835705,0,10274651
1124,045766,0,102694997
1124,2556796,0,102689846
1124,4656656,0,102680011
1124,6756537,0,10601428
1124,8956808,0,120286541
1125,1056272,0,112248238
1125,305615,0,106773388
1125,5156023,0,103202162
1125,7255892,0,103044346
1125,9355765,0,109391631
1126,1456112,0,120581099
1126,3555518,0,109953119
1126,5655369,0,105542237
1126,7755254,0,103060268
1126,9855118,0,102781163
1127,1955401,0,1027437
1127,4054855,0,102739017
1127,6154735,0,102725436
1127,8254606,0,104984028
1128,0354471,0,11800266
1128,2455198,0,113573984
1128,4554222,0,118985146
1128,6654086,0,110213959
1128,8753964,0,10284251
1129,0853827,0,103802517
1129,3153339,0,118965946
1129,505357,0,116640387
1129,7153439,0,103325792
1129,9253319,0,102758217
1130,1353192,0,102760558
1130,3453481,0,102754002
1130,5552935,0,102706236
1130,7652798,0,102688909
1130,9752679,0,10284813
1131,1852546,0,114858052
1131,3953242,0,132461303
1131,6052284,0,108488288
1131,8152159,0,102780227
1132,0252023,0,102760558
1132,23519,0,104757841
1132,445263,0,107321763
1132,6551639,0,103792215
1132,8651511,0,113040595
1133,0751383,0,113973909
1133,2851254,0,103341246
1133,4951783,0,102671114
1133,7250775,0,102680948
1133,9250873,0,103163761
1134,125074,0,105226606
1134,3350595,0,103546828
1134,5451236,0,102728714
1134,7550353,0,103026551
1134,9650224,0,103812352
1135,1750097,0,118108964
1135,3849966,0,117828923
1135,5950451,0,104853842
1135,8049718,0,112054831
1136,0149583,0,114885213
1136,2249453,0,114087237
1136,4349325,0,115542701
1136,6451002,0,103633462
1136,8549069,0,102752129
1137,0648922,0,102879037
1137,2748807,0,111282611
1137,4848689,0,11997606
1137,6949058,0,105099229
1137,9048425,0,102748851
1138,1348285,0,103839513
1138,3348159,0,106182866
1138,5448105,0,106454947
1138,7448663,0,105626062
1138,9547781,0,103167508
1139,1647648,0,105907508
1139,3747533,0,119469832
1139,5847398,0,108672797
1139,79479,0,102754939
1140,0047143,0,103419919
1140,214701,0,10674248
1140,4246889,0,104204315
1140,6346756,0,10274089
1140,844734,0,107529218
1141,0546493,0,123552438
1141,2646364,0,129127971
1141,4746245,0,13565321
1141,6846112,0,133180138
1141,8946732,0,121018019
1142,1045851,0,10547012
1142,3245717,0,113607233
1142,54462,0,116971941
1142,7445878,0,105096419
1142,9446987,0,104132666
1143,1545211,0,104098012
1143,3645082,0,111039566
1143,5744949,0,119365402
1143,7844818,0,10617912
1143,9945143,0,10398328
1144,2044568,0,105437339
1144,4144437,0,120108588
1144,6244308,0,124613597
1144,8344183,0,106015685
1145,0444832,0,104032451
1145,2543919,0,104006226
1145,4643831,0,104013251
1145,6743664,0,104058207
1145,8843569,0,104001543
1146,0943839,0,104416922
1146,3043319,0,106427317
1146,5143151,0,10485431
1146,7243046,0,103978597
1146,9542882,0,104306872
1147,1542783,0,107942255
1147,364263,0,106619318
1147,5642516,0,104185584
1147,774238,0,112362034
1147,9842264,0,118020456
1148,1942724,0,105520227
1148,4042007,0,10403807
1148,614187,0,10397485
1148,8241742,0,104045095
1149,0341605,0,105474334
1149,2443259,0,106085461
1149,4541351,0,104180432
1149,6641219,0,104040412
1149,8741089,0,104059612
1150,0840964,0,105039287
1150,29414,0,11154673
1150,5040714,0,120027105
1150,7140581,0,107200942
1150,9240447,0,103986558
1151,1340323,0,103968294
1151,3440671,0,10396127
1151,5639707,0,103971104
1151,7739507,0,103985621
1151,9839803,0,104357916
1152,1940275,0,106422634
1152,4039532,0,104984965
1152,613941,0,104017465
1152,8239292,0,104091456
1153,0339166,0,104216023
1153,2439703,0,106350048
1153,4538899,0,107900577
1153,6638779,0,105790903
1153,8738641,0,104009504
1154,0838514,0,103972509
1154,2939165,0,10397204
1154,5040276,0,103966421
1154,7140167,0,103984684
1154,9240035,0,104045095
1155,1339911,0,105722063
1155,3440405,0,106587474
1155,5539647,0,104285799
1155,763952,0,123029351
1155,9839382,0,107989085
1156,1839142,0,105559564
1156,3939899,0,108337497
1156,6039004,0,104888964
1156,8138877,0,104388356
1157,023875,0,104080685
1157,2338619,0,103947689
1157,4438927,0,103946284
1157,6538361,0,103956118
1157,8638233,0,104033387
1158,0738108,0,104631401
1158,2837989,0,106521445
1158,4938483,0,105000887
1158,703772,0,103970167
1158,9137592,0,103946752
1159,1237463,0,104137817
1159,3337343,0,106271374
1159,5438067,0,107572769
1159,7537075,0,105917343
1159,9636943,0,114081617
1160,1736823,0,104875852
1160,3937471,0,104044626
1160,5937057,0,104028704
1160,8036434,0,103994519
1161,0136304,0,104053992
1161,2236177,0,105422354
1161,4336028,0,104273155
1161,6436338,0,104060548
1161,8535795,0,103997328
1162,063566,0,105363348
1162,2735535,0,118542606
1162,4835409,0,118229316
1162,6935697,0,10485431
1162,9035146,0,103994987
1163,1135019,0,104002948
1163,3234893,0,104040412
1163,5334768,0,103988431
1163,7435076,0,104001543
1163,9534504,0,104046031
1164,1634358,0,104286267
1164,3734245,0,106283082
1164,5834119,0,103927084
1164,8133975,0,103951904
1165,0133854,0,104206189
1165,2133739,0,107914626
1165,4233602,0,1071602
1165,6333474,0,104077407
1165,8433991,0,103998733
1166,0533213,0,104081622
1166,2633089,0,104083963
1166,4732961,0,103987026
1166,6832832,0,104004821
1166,8933145,0,104044158
1167,1032576,0,105290762
1167,3132444,0,10625873
1167,5232312,0,104247867
1167,7332194,0,104043221
1167,9432858,0,104065231
1168,1531933,0,104897862
1168,3631819,0,107343304
1168,5731672,0,106989272
1168,7831549,0,107458973
1168,9931919,0,10930968
1169,2030758,0,102790998
1169,4230631,0,102734802
1169,6230517,0,102817222
1169,8330375,0,10345551
1170,0431329,0,105277182
1170,2530111,0,10379081
1170,4630544,0,102709514
1170,6730386,0,10268329
1170,8830262,0,102714665
1171,0930192,0,102874354
1171,302967,0,109543359
1171,512937,0,125974465
1171,7229206,0,110203189
1171,9329093,0,103226513
1172,1429711,0,102776012
1172,3528839,0,102745573
1172,5628721,0,102789593
1172,772858,0,102743231
1172,9828453,0,102714665
1173,1928871,0,103986089
1173,4128244,0,103006882
1173,6328053,0,10279849
1173,8327951,0,102828461
1174,0327809,0,107159732
1174,2427987,0,122247297
1174,4527549,0,109598618
1174,6627405,0,105292167
1174,8727272,0,103374963
1175,0827166,0,102875759
1175,2928631,0,102825652
1175,5026903,0,102747914
1175,7126787,0,102726373
1175,9226652,0,102799427
1176,1326516,0,103982811
1176,3427237,0,113680287
1176,5526447,0,103367002
1176,7626128,0,119274553
1176,9726194,0,142173296
1177,1825858,0,128473293
1177,3926093,0,126965848
1177,6025806,0,125200372
1177,8125496,0,123728049
1178,0225371,0,1397124
1178,2525224,0,12526125
1178,4525078,0,123515442
1178,6524978,0,12355197
1178,8624848,0,124797169
1179,0724731,0,125834913
1179,2824599,0,123801571
1179,4925094,0,123576321
1179,7024345,0,127452408
1179,9124201,0,138136584
1180,1224091,0,127958636
1180,3323947,0,126614626
1180,5425472,0,12644042
1180,7523691,0,124069905
1180,9623562,0,123508886
1181,1723458,0,123533238
1181,3823313,0,123529491
1181,5923696,0,123521999
1181,8023053,0,122411668
1182,0123101,0,112588689
1182,2222778,0,0971044779
1182,4322641,0,0796192374
1182,6522508,0,0792235272
1182,8622396,0,0776659743
1183,062227,0,0776388131
1183,2722124,0,0776289789
1183,4822001,0,0776238277
1183,6922122,0,07761493
1183,9021767,0,0776055641
1184,1121817,0,0776032226
1184,3221481,0,0775905786
1184,5321563,0,0775798078
1184,7421582,0,0775666955
1184,9521119,0,0775577979
1185,1620974,0,0775582662
1185,372086,0,0775638858
1185,5820734,0,0775507735
1185,7921273,0,0775348514
1186,0020477,0,0775287636
1186,2120346,0,077531105
1186,4220202,0,0775409393
1186,6320065,0,0775282953
1186,8420297,0,077523144
1187,0619804,0,0775339148
1187,2719695,0,0785201464
1187,4719557,0,148674183
1187,6819448,0,204259059
1187,8919913,0,0960643922
1188,1019184,0,0828514172
1188,3119037,0,0828429879
1188,5218927,0,0828401781
1188,7318807,0,0828448611
1188,9420303,0,0828364318
1189,1518546,0,0839954647
1189,3618425,0,113688717
1189,5718289,0,153448462
1189,7818158,0,11607609
1189,9919653,0,0961322952
1190,2017903,0,126471796
1190,4117753,0,121330841
1190,6217642,0,124881462
1190,8317517,0,111469461
1191,0418052,0,109245055
1191,251744,0,110337121
1191,4617307,0,10513201
1191,6816982,0,104152803
1191,8816869,0,104742388
1192,0917376,0,107252923
1192,301662,0,107177059
1192,5116491,0,104668397
1192,7216546,0,104025895
1192,9316402,0,104029173
1193,1416455,0,104024958
1193,3516159,0,104002011
1193,5615848,0,103982343
1193,7715712,0,104007163
1193,9815583,0,104215086
1194,1916074,0,106237189
1194,4015326,0,105915938
1194,6115217,0,115161976
1194,8215085,0,115274836
1195,0314941,0,104716631
1195,2415393,0,106006787
1195,4514692,0,107632711
1195,6814536,0,104068509
1195,88144,0,103962206
1196,0914777,0,104005758
1196,3014142,0,105019151
1196,5114033,0,105651819
1196,7213906,0,104170598
1196,9313777,0,105081434
1197,1414164,0,1063936
1197,3513522,0,105259855
1197,5613587,0,106462908
1197,7713263,0,104453917
1197,9813133,0,104026831
1198,191354,0,105157298
1198,4012881,0,109567243
1198,6112749,0,108912096
1198,8212625,0,105096419
1199,0312485,0,104073661
1199,2413901,0,104171535
1199,4512238,0,104327477
1199,6612092,0,105785751
1199,8711955,0,104850096
1200,0811829,0,104472649
1200,291299,0,105436402
1200,5111579,0,104076471
1200,7111459,0,104029173
1200,9211331,0,104004821
1201,131121,0,104126578
1201,3411477,0,107152239
1201,5511124,0,107576047
1201,7610816,0,104270813
1201,9710891,0,104087241
1202,181059,0,104019338
1202,391097,0,104013719
1202,6010308,0,104001075
1202,8110158,0,103968294
1203,0210231,0,103991241
1203,2309918,0,189449194
1203,4410504,0,805713306
1203,6509659,0,855116673
1203,8609542,0,255804881
1204,0709397,0,0981801541
1204,2809282,0,0951858687
1204,5009162,0,0977095165
1204,7109537,0,0953212063
1204,9109092,0,0945414932
1205,1208895,0,0945044979
1205,3308628,0,0945602251
1205,5409837,0,0945349371
1205,7508519,0,0944927905
1205,9608236,0,0946585673
1206,1708252,0,0959018935
1206,3808506,0,0945035613
1206,5908556,0,0944379998
1206,8008256,0,0944300388
1207,0108127,0,0945883229
1207,2208003,0,0975287542
1207,4307647,0,097975977
1207,6408497,0,0946595039
1207,8507118,0,0944590731
1208,0607481,0,0944703122
1208,2707135,0,0944768684
1208,4806818,0,0944464291
1208,6907814,0,0944483023
1208,9008159,0,0944436194
1209,1106851,0,097480988
1209,3408084,0,0950388237
1209,5407039,0,0945035613
1209,7406441,0,0944932587
1209,9506304,0,095110473
1210,1606051,0,0976669015
1210,3706066,0,0977980245
1210,5805405,0,0953825531
1210,7906216,0,0945639715
1211,0005437,0,0945293175
1211,2105545,0,0945564787
1211,4205451,0,0945325956
1211,6305296,0,0945129272
1211,840593,0,094683387
1212,0504694,0,096653977
1212,260458,0,0959136009
1212,4704778,0,0945513275
1212,6804259,0,0945578836
1212,8905344,0,0945686544
1213,1004397,0,0946791723
1213,3104263,0,0968408272
1213,5203786,0,104768144
1213,7503997,0,110534742
1213,9404983,0,0965664057
1214,1503791,0,0945330639
1214,360363,0,0945532007
1214,570332,0,094569591
1214,7803384,0,09456163
1214,9903513,0,0954434316
1215,2002863,0,0969934917
1215,4102997,0,0949779452
1215,6202376,0,0945143321
1215,8302718,0,0945012198
1216,0403626,0,0945578836
1216,2501986,0,0956049937
1216,4601927,0,099372436
1216,6702206,0,0961060706
1216,8802092,0,0945194833
1217,090235,0,0945382152
1217,300183,0,0945405567
1217,5101492,0,0948440125
1217,7201567,0,0947044603
1217,9301422,0,0946566941
1218,1500958,0,102126485
1218,3601161,0,110312302
1218,5600746,0,0969705452
1218,7700624,0,0945199516
1218,9800793,0,094544303
1219,190094,0,0961987932
1219,40012,0,0980771289
1219,6100072,0,0967153238
1219,8199862,0,0946398354
1220,0300152,0,094523698
1220,2400745,0,0945677178
1220,4500928,0,0946529477
1220,6599694,0,0967139189
1220,8699615,0,10923803
1221,0799502,0,102840637
1221,289955,0,0952472155
1221,4999047,0,09456163
1221,7099117,0,0945920692
1221,9198993,0,0945255712
1222,1298499,0,0950074479
1222,3399039,0,0978682689
1222,5498103,0,0954083094
1222,7698017,0,0944707805
1222,9698347,0,0944534536
1223,1798015,0,0944923222
1223,3899113,0,0945007515
1223,5999109,0,0945274444
1223,8097312,0,0946604405
1224,0197181,0,0966151085
1224,2297576,0,0961472806
1224,4398411,0,0945255712
1224,6497315,0,0944792099
1224,8597032,0,094485766
1225,0697056,0,0945344688
1225,2796935,0,09716161
1225,4898922,0,0988278076
1225,6996182,0,10592905
1225,9096547,0,104830427
1226,1196174,0,0949592134
1226,3296288,0,0945101174
1226,539683,0,0944740586
1226,7495743,0,0944895124
1226,9795878,0,0953301039
1227,1795765,0,0971494343
1227,3896908,0,0950786289
1227,599508,0,0945471128
1227,8095382,0,0945798935
1228,0195253,0,0952359764
1228,2295134,0,0988554371
1228,4397097,0,100024304
1228,6494873,0,111352856
1228,8594746,0,104904418
1229,0694085,0,108409615
1229,2794482,0,104442678
1229,4894846,0,0936540721
